survey,country,publishedposts,num_posts,platforms,Plan Level,Products,Products_bins,country,publishedposts,num_posts,platforms,Products,Products_bins
2021-07-05,US,1,0-100,SHOPIFY,Pro,24,0-100,US,1,0-100,SHOPIFY,24,0-100
2021-07-05,US,62,0-100,SHOPIFY,Free,379,100-1k,US,62,0-100,SHOPIFY,379,100-1k
2021-07-05,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-07-05,US,79,0-100,SHOPIFY,Pro,35,0-100,US,79,0-100,SHOPIFY,35,0-100
2021-07-05,US,20,0-100,SHOPIFY,Pro,26,0-100,US,20,0-100,SHOPIFY,26,0-100
2021-07-05,GB,0,0-100,SHOPIFY,Pro,17,0-100,GB,0,0-100,SHOPIFY,17,0-100
2021-07-05,US,557,100-1k,BIGCOMMERCE,Pro,0,0-100,US,557,100-1k,BIGCOMMERCE,0,0-100
2021-07-05,US,0,0-100,SHOPIFY,Pro,56,0-100,US,0,0-100,SHOPIFY,56,0-100
2021-07-05,US,0,0-100,SHOPIFY,Free,1,0-100,US,0,0-100,SHOPIFY,1,0-100
2021-07-05,FR,0,0-100,SHOPIFY,Free,138,100-1k,FR,0,0-100,SHOPIFY,138,100-1k
2021-07-05,US,14,0-100,SHOPIFY,Pro,7998,1-10k,US,14,0-100,SHOPIFY,7998,1-10k
2021-07-05,US,0,0-100,SHOPIFY,Pro,2,0-100,US,0,0-100,SHOPIFY,2,0-100
2021-07-04,US,165,100-1k,SHOPIFY,Pro,100,0-100,US,165,100-1k,SHOPIFY,100,0-100
2021-07-04,BR,0,0-100,SHOPIFY,Pro,156,100-1k,BR,0,0-100,SHOPIFY,156,100-1k
2021-07-04,NULL,257,100-1k,SHOPIFY,Pro,13205,10-30k,NULL,257,100-1k,SHOPIFY,13205,10-30k
2021-07-04,GB,2,0-100,SHOPIFY,Pro,32,0-100,GB,2,0-100,SHOPIFY,32,0-100
2021-07-04,GB,13,0-100,SHOPIFY,Pro,13,0-100,GB,13,0-100,SHOPIFY,13,0-100
2021-07-04,AU,0,0-100,SHOPIFY,Pro,79,0-100,AU,0,0-100,SHOPIFY,79,0-100
2021-07-04,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-07-04,CN,0,0-100,SHOPIFY,Free,133,100-1k,CN,0,0-100,SHOPIFY,133,100-1k
2021-07-04,US,448,100-1k,SHOPIFY,Pro,1282,1-10k,US,448,100-1k,SHOPIFY,1282,1-10k
2021-07-04,US,0,0-100,SHOPIFY,Pro,29,0-100,US,0,0-100,SHOPIFY,29,0-100
2021-07-03,GB,0,0-100,SHOPIFY,Free,143,100-1k,GB,0,0-100,SHOPIFY,143,100-1k
2021-07-03,US,1,0-100,SHOPIFY,Free,14,0-100,US,1,0-100,SHOPIFY,14,0-100
2021-07-03,US,0,0-100,SHOPIFY,Free,28,0-100,US,0,0-100,SHOPIFY,28,0-100
2021-07-03,US,469,100-1k,SHOPIFY,SuperPro,115,100-1k,US,469,100-1k,SHOPIFY,115,100-1k
2021-07-03,US,29,0-100,SHOPIFY,SuperPro,47,0-100,US,29,0-100,SHOPIFY,47,0-100
2021-07-03,US,0,0-100,SHOPIFY,Pro,18,0-100,US,0,0-100,SHOPIFY,18,0-100
2021-07-03,US,21,0-100,SHOPIFY,Free,6652,1-10k,US,21,0-100,SHOPIFY,6652,1-10k
2021-07-03,US,0,0-100,SHOPIFY,Free,38,0-100,US,0,0-100,SHOPIFY,38,0-100
2021-07-03,US,0,0-100,SHOPIFY,Free,288,100-1k,US,0,0-100,SHOPIFY,288,100-1k
2021-07-03,IN,4,0-100,SHOPIFY,Free,68,0-100,IN,4,0-100,SHOPIFY,68,0-100
2021-07-03,RO,33,0-100,SHOPIFY,Free,79,0-100,RO,33,0-100,SHOPIFY,79,0-100
2021-07-03,US,9,0-100,SHOPIFY,Free,73,0-100,US,9,0-100,SHOPIFY,73,0-100
2021-07-03,US,0,0-100,SHOPIFY,Free,27,0-100,US,0,0-100,SHOPIFY,27,0-100
2021-07-03,IT,0,0-100,SHOPIFY,Free,215,100-1k,IT,0,0-100,SHOPIFY,215,100-1k
2021-07-03,US,0,0-100,SHOPIFY,Free,8,0-100,US,0,0-100,SHOPIFY,8,0-100
2021-07-03,US,0,0-100,SHOPIFY,Free,14,0-100,US,0,0-100,SHOPIFY,14,0-100
2021-07-03,US,0,0-100,SHOPIFY,Free,117,100-1k,US,0,0-100,SHOPIFY,117,100-1k
2021-07-02,CH,13,0-100,SHOPIFY,Pro,1891,1-10k,CH,13,0-100,SHOPIFY,1891,1-10k
2021-07-02,US,136,100-1k,SHOPIFY,Pro,33,0-100,US,136,100-1k,SHOPIFY,33,0-100
2021-07-02,US,240,100-1k,SHOPIFY,Pro,91,0-100,US,240,100-1k,SHOPIFY,91,0-100
2021-07-02,CA,2,0-100,SHOPIFY,Pro,48,0-100,CA,2,0-100,SHOPIFY,48,0-100
2021-07-02,GB,83,0-100,SHOPIFY,Pro,2696,1-10k,GB,83,0-100,SHOPIFY,2696,1-10k
2021-07-02,GB,0,0-100,SHOPIFY,Pro,16,0-100,GB,0,0-100,SHOPIFY,16,0-100
2021-07-02,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-07-02,US,16,0-100,SHOPIFY,Free,298,100-1k,US,16,0-100,SHOPIFY,298,100-1k
2021-07-02,US,517,100-1k,SHOPIFY,Pro,8903,1-10k,US,517,100-1k,SHOPIFY,8903,1-10k
2021-07-02,GB,4,0-100,SHOPIFY,Pro,54,0-100,GB,4,0-100,SHOPIFY,54,0-100
2021-07-02,US,1,0-100,SHOPIFY,Pro,339,100-1k,US,1,0-100,SHOPIFY,339,100-1k
2021-07-02,US,0,0-100,SHOPIFY,Free,632,100-1k,US,0,0-100,SHOPIFY,632,100-1k
2021-07-02,GB,123,100-1k,SHOPIFY,Pro,499,100-1k,GB,123,100-1k,SHOPIFY,499,100-1k
2021-07-02,US,0,0-100,SHOPIFY,Pro,35,0-100,US,0,0-100,SHOPIFY,35,0-100
2021-07-02,US,34,0-100,SHOPIFY,Free,38,0-100,US,34,0-100,SHOPIFY,38,0-100
2021-07-02,US,1007,1-10k,SHOPIFY,SuperPro,53,0-100,US,1007,1-10k,SHOPIFY,53,0-100
2021-07-02,US,1,0-100,SHOPIFY,SuperPro,8,0-100,US,1,0-100,SHOPIFY,8,0-100
2021-07-02,CN,8,0-100,SHOPIFY,Pro,213,100-1k,CN,8,0-100,SHOPIFY,213,100-1k
2021-07-01,US,4,0-100,SHOPIFY,Pro,52,0-100,US,4,0-100,SHOPIFY,52,0-100
2021-07-01,US,289,100-1k,SHOPIFY,Pro,63,0-100,US,289,100-1k,SHOPIFY,63,0-100
2021-07-01,GB,0,0-100,SHOPIFY,Pro,391,100-1k,GB,0,0-100,SHOPIFY,391,100-1k
2021-07-01,US,0,0-100,SHOPIFY,Free,25,0-100,US,0,0-100,SHOPIFY,25,0-100
2021-07-01,GB,14028,10-30k,SHOPIFY,SuperPro,2068,1-10k,GB,14028,10-30k,SHOPIFY,2068,1-10k
2021-07-01,US,44,0-100,SHOPIFY,SuperPro,7786,1-10k,US,44,0-100,SHOPIFY,7786,1-10k
2021-07-01,GB,12,0-100,SHOPIFY,Pro,25,0-100,GB,12,0-100,SHOPIFY,25,0-100
2021-07-01,US,0,0-100,SHOPIFY,Pro,1,0-100,US,0,0-100,SHOPIFY,1,0-100
2021-07-01,US,8,0-100,SHOPIFY,Free,43,0-100,US,8,0-100,SHOPIFY,43,0-100
2021-07-01,US,0,0-100,SHOPIFY,Free,118,100-1k,US,0,0-100,SHOPIFY,118,100-1k
2021-07-01,CA,0,0-100,SHOPIFY,Free,0,0-100,CA,0,0-100,SHOPIFY,0,0-100
2021-07-01,US,3,0-100,SHOPIFY,Free,189,100-1k,US,3,0-100,SHOPIFY,189,100-1k
2021-07-01,IT,0,0-100,SHOPIFY,Free,10191,10-30k,IT,0,0-100,SHOPIFY,10191,10-30k
2021-07-01,US,341,100-1k,SHOPIFY,Pro,4077,1-10k,US,341,100-1k,SHOPIFY,4077,1-10k
2021-07-01,FR,0,0-100,SHOPIFY,Pro,132,100-1k,FR,0,0-100,SHOPIFY,132,100-1k
2021-07-01,US,0,0-100,SHOPIFY,Free,144,100-1k,US,0,0-100,SHOPIFY,144,100-1k
2021-07-01,US,0,0-100,SHOPIFY,Free,74,0-100,US,0,0-100,SHOPIFY,74,0-100
2021-07-01,US,231,100-1k,SHOPIFY,Pro,25587,10-30k,US,231,100-1k,SHOPIFY,25587,10-30k
2021-07-01,GB,1,0-100,SHOPIFY,Pro,6,0-100,GB,1,0-100,SHOPIFY,6,0-100
2021-07-01,GB,5,0-100,SHOPIFY,Pro,75,0-100,GB,5,0-100,SHOPIFY,75,0-100
2021-07-01,US,0,0-100,SHOPIFY,Pro,147,100-1k,US,0,0-100,SHOPIFY,147,100-1k
2021-07-01,HK,644,100-1k,SHOPIFY,Pro,1648,1-10k,HK,644,100-1k,SHOPIFY,1648,1-10k
2021-07-01,419,179,100-1k,SHOPIFY,Pro,187,100-1k,419,179,100-1k,SHOPIFY,187,100-1k
2021-07-01,US,333,100-1k,SHOPIFY,Pro,2088,1-10k,US,333,100-1k,SHOPIFY,2088,1-10k
2021-07-01,US,0,0-100,SHOPIFY,Pro,7,0-100,US,0,0-100,SHOPIFY,7,0-100
2021-06-30,GB,0,0-100,SHOPIFY,Free,100,0-100,GB,0,0-100,SHOPIFY,100,0-100
2021-06-30,US,22,0-100,SHOPIFY,Pro,367,100-1k,US,22,0-100,SHOPIFY,367,100-1k
2021-06-30,FR,1,0-100,SHOPIFY,Pro,90,0-100,FR,1,0-100,SHOPIFY,90,0-100
2021-06-30,US,2,0-100,SHOPIFY,Free,24,0-100,US,2,0-100,SHOPIFY,24,0-100
2021-06-30,NULL,0,0-100,SHOPIFY,Free,29,0-100,NULL,0,0-100,SHOPIFY,29,0-100
2021-06-30,US,0,0-100,SHOPIFY,Free,49,0-100,US,0,0-100,SHOPIFY,49,0-100
2021-06-30,US,0,0-100,SHOPIFY,Free,661,100-1k,US,0,0-100,SHOPIFY,661,100-1k
2021-06-30,GB,0,0-100,SHOPIFY,Free,54,0-100,GB,0,0-100,SHOPIFY,54,0-100
2021-06-30,US,0,0-100,BIGCOMMERCE,Free,434,100-1k,US,0,0-100,BIGCOMMERCE,434,100-1k
2021-06-30,GB,58,0-100,SHOPIFY,Free,10957,10-30k,GB,58,0-100,SHOPIFY,10957,10-30k
2021-06-30,NULL,0,0-100,SHOPIFY,Free,0,0-100,NULL,0,0-100,SHOPIFY,0,0-100
2021-06-30,US,100,0-100,SHOPIFY,Pro,27,0-100,US,100,0-100,SHOPIFY,27,0-100
2021-06-30,US,46,0-100,SHOPIFY,Pro,15,0-100,US,46,0-100,SHOPIFY,15,0-100
2021-06-30,US,0,0-100,SHOPIFY,Pro,64,0-100,US,0,0-100,SHOPIFY,64,0-100
2021-06-30,US,50,0-100,SHOPIFY,Pro,286,100-1k,US,50,0-100,SHOPIFY,286,100-1k
2021-06-30,US,118,100-1k,SHOPIFY,Pro,1580,1-10k,US,118,100-1k,SHOPIFY,1580,1-10k
2021-06-30,US,0,0-100,SHOPIFY,Pro,15,0-100,US,0,0-100,SHOPIFY,15,0-100
2021-06-30,AU,0,0-100,SHOPIFY,Free,57,0-100,AU,0,0-100,SHOPIFY,57,0-100
2021-06-30,US,0,0-100,SHOPIFY,Free,43,0-100,US,0,0-100,SHOPIFY,43,0-100
2021-06-29,US,89,0-100,SHOPIFY,Pro,353,100-1k,US,89,0-100,SHOPIFY,353,100-1k
2021-06-29,TR,111,100-1k,SHOPIFY,Pro,32,0-100,TR,111,100-1k,SHOPIFY,32,0-100
2021-06-29,US,18,0-100,SHOPIFY,Pro,567,100-1k,US,18,0-100,SHOPIFY,567,100-1k
2021-06-29,US,23,0-100,SHOPIFY,Pro,286,100-1k,US,23,0-100,SHOPIFY,286,100-1k
2021-06-29,US,0,0-100,SHOPIFY,Free,2,0-100,US,0,0-100,SHOPIFY,2,0-100
2021-06-29,FR,0,0-100,SHOPIFY,Free,9,0-100,FR,0,0-100,SHOPIFY,9,0-100
2021-06-29,US,6,0-100,SHOPIFY,Pro,17,0-100,US,6,0-100,SHOPIFY,17,0-100
2021-06-29,US,0,0-100,SHOPIFY,Pro,6064,1-10k,US,0,0-100,SHOPIFY,6064,1-10k
2021-06-29,BR,1,0-100,SHOPIFY,Free,6,0-100,BR,1,0-100,SHOPIFY,6,0-100
2021-06-29,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-06-29,US,17,0-100,SHOPIFY,Pro,474,100-1k,US,17,0-100,SHOPIFY,474,100-1k
2021-06-29,CN,0,0-100,SHOPIFY,Pro,65,0-100,CN,0,0-100,SHOPIFY,65,0-100
2021-06-29,US,5,0-100,SHOPIFY,Pro,1413,1-10k,US,5,0-100,SHOPIFY,1413,1-10k
2021-06-29,FR,283,100-1k,SHOPIFY,Pro,198,100-1k,FR,283,100-1k,SHOPIFY,198,100-1k
2021-06-29,US,0,0-100,SHOPIFY,Pro,9,0-100,US,0,0-100,SHOPIFY,9,0-100
2021-06-29,FI,0,0-100,SHOPIFY,Free,1,0-100,FI,0,0-100,SHOPIFY,1,0-100
2021-06-29,NULL,0,0-100,SHOPIFY,Free,9,0-100,NULL,0,0-100,SHOPIFY,9,0-100
2021-06-29,US,9,0-100,SHOPIFY,Free,2062,1-10k,US,9,0-100,SHOPIFY,2062,1-10k
2021-06-29,US,0,0-100,SHOPIFY,Free,22,0-100,US,0,0-100,SHOPIFY,22,0-100
2021-06-29,NULL,177,100-1k,SHOPIFY,Pro,20,0-100,NULL,177,100-1k,SHOPIFY,20,0-100
2021-06-29,AU,1011,1-10k,SHOPIFY,SuperPro,243,100-1k,AU,1011,1-10k,SHOPIFY,243,100-1k
2021-06-29,US,0,0-100,SHOPIFY,SuperPro,793,100-1k,US,0,0-100,SHOPIFY,793,100-1k
2021-06-29,US,1,0-100,SHOPIFY,Free,231,100-1k,US,1,0-100,SHOPIFY,231,100-1k
2021-06-29,US,115,100-1k,SHOPIFY,Pro,14230,10-30k,US,115,100-1k,SHOPIFY,14230,10-30k
2021-06-29,US,4,0-100,SHOPIFY,Pro,465,100-1k,US,4,0-100,SHOPIFY,465,100-1k
2021-06-29,US,79,0-100,SHOPIFY,Free,5439,1-10k,US,79,0-100,SHOPIFY,5439,1-10k
2021-06-29,GB,1,0-100,SHOPIFY,Free,115,100-1k,GB,1,0-100,SHOPIFY,115,100-1k
2021-06-29,FR,280,100-1k,SHOPIFY,Pro,198,100-1k,FR,280,100-1k,SHOPIFY,198,100-1k
2021-06-29,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-06-29,US,0,0-100,SHOPIFY,Free,96,0-100,US,0,0-100,SHOPIFY,96,0-100
2021-06-29,US,0,0-100,SHOPIFY,Free,23,0-100,US,0,0-100,SHOPIFY,23,0-100
2021-06-29,DE,5,0-100,SHOPIFY,Free,159,100-1k,DE,5,0-100,SHOPIFY,159,100-1k
2021-06-29,US,71,0-100,SHOPIFY,Pro,1056,1-10k,US,71,0-100,SHOPIFY,1056,1-10k
2021-06-29,FI,0,0-100,SHOPIFY,Pro,286,100-1k,FI,0,0-100,SHOPIFY,286,100-1k
2021-06-29,US,59,0-100,SHOPIFY,Pro,20,0-100,US,59,0-100,SHOPIFY,20,0-100
2021-06-29,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-06-29,NULL,0,0-100,SHOPIFY,Free,336,100-1k,NULL,0,0-100,SHOPIFY,336,100-1k
2021-06-29,US,0,0-100,SHOPIFY,Free,20,0-100,US,0,0-100,SHOPIFY,20,0-100
2021-06-28,NULL,0,0-100,SHOPIFY,Free,1,0-100,NULL,0,0-100,SHOPIFY,1,0-100
2021-06-28,US,0,0-100,SHOPIFY,Free,10,0-100,US,0,0-100,SHOPIFY,10,0-100
2021-06-28,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-06-28,US,3,0-100,SHOPIFY,Pro,87,0-100,US,3,0-100,SHOPIFY,87,0-100
2021-06-28,US,130,100-1k,SHOPIFY,Pro,4,0-100,US,130,100-1k,SHOPIFY,4,0-100
2021-06-28,FR,0,0-100,SHOPIFY,Pro,2,0-100,FR,0,0-100,SHOPIFY,2,0-100
2021-06-28,US,0,0-100,SHOPIFY,Free,157,100-1k,US,0,0-100,SHOPIFY,157,100-1k
2021-06-28,US,112,100-1k,SHOPIFY,Pro,270,100-1k,US,112,100-1k,SHOPIFY,270,100-1k
2021-06-28,US,4,0-100,SHOPIFY,Pro,19,0-100,US,4,0-100,SHOPIFY,19,0-100
2021-06-28,US,0,0-100,SHOPIFY,Free,24,0-100,US,0,0-100,SHOPIFY,24,0-100
2021-06-28,US,0,0-100,SHOPIFY,Free,1,0-100,US,0,0-100,SHOPIFY,1,0-100
2021-06-28,US,1,0-100,SHOPIFY,Free,1390,1-10k,US,1,0-100,SHOPIFY,1390,1-10k
2021-06-28,US,7,0-100,SHOPIFY,Free,20,0-100,US,7,0-100,SHOPIFY,20,0-100
2021-06-28,GB,0,0-100,SHOPIFY,Free,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2021-06-28,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-06-28,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-06-28,US,1,0-100,SHOPIFY,Free,122,100-1k,US,1,0-100,SHOPIFY,122,100-1k
2021-06-28,US,75,0-100,SHOPIFY,SuperPro,277,100-1k,US,75,0-100,SHOPIFY,277,100-1k
2021-06-28,US,115,100-1k,SHOPIFY,SuperPro,88,0-100,US,115,100-1k,SHOPIFY,88,0-100
2021-06-28,US,0,0-100,SHOPIFY,Pro,248,100-1k,US,0,0-100,SHOPIFY,248,100-1k
2021-06-28,HK,19,0-100,SHOPIFY,Pro,620,100-1k,HK,19,0-100,SHOPIFY,620,100-1k
2021-06-28,US,115,100-1k,SHOPIFY,Pro,819,100-1k,US,115,100-1k,SHOPIFY,819,100-1k
2021-06-28,US,72,0-100,SHOPIFY,Pro,199,100-1k,US,72,0-100,SHOPIFY,199,100-1k
2021-06-28,CA,0,0-100,SHOPIFY,Pro,0,0-100,CA,0,0-100,SHOPIFY,0,0-100
2021-06-28,NULL,0,0-100,SHOPIFY,Free,5,0-100,NULL,0,0-100,SHOPIFY,5,0-100
2021-06-27,US,0,0-100,SHOPIFY,Free,1321,1-10k,US,0,0-100,SHOPIFY,1321,1-10k
2021-06-27,US,0,0-100,SHOPIFY,Free,12,0-100,US,0,0-100,SHOPIFY,12,0-100
2021-06-27,US,3,0-100,SHOPIFY,Free,50,0-100,US,3,0-100,SHOPIFY,50,0-100
2021-06-27,RU,0,0-100,SHOPIFY,Free,30,0-100,RU,0,0-100,SHOPIFY,30,0-100
2021-06-27,FI,3,0-100,SHOPIFY,Free,279,100-1k,FI,3,0-100,SHOPIFY,279,100-1k
2021-06-27,GB,1,0-100,SHOPIFY,Free,55,0-100,GB,1,0-100,SHOPIFY,55,0-100
2021-06-27,BR,189,100-1k,SHOPIFY,Pro,80,0-100,BR,189,100-1k,SHOPIFY,80,0-100
2021-06-27,CA,2,0-100,SHOPIFY,Pro,102,100-1k,CA,2,0-100,SHOPIFY,102,100-1k
2021-06-27,US,1,0-100,SHOPIFY,Free,2,0-100,US,1,0-100,SHOPIFY,2,0-100
2021-06-27,AU,4,0-100,SHOPIFY,Free,27,0-100,AU,4,0-100,SHOPIFY,27,0-100
2021-06-27,NULL,3,0-100,SHOPIFY,Pro,0,0-100,NULL,3,0-100,SHOPIFY,0,0-100
2021-06-27,NL,150,100-1k,SHOPIFY,Pro,1148,1-10k,NL,150,100-1k,SHOPIFY,1148,1-10k
2021-06-27,GB,0,0-100,SHOPIFY,Pro,316,100-1k,GB,0,0-100,SHOPIFY,316,100-1k
2021-06-27,GB,0,0-100,SHOPIFY,Free,31,0-100,GB,0,0-100,SHOPIFY,31,0-100
2021-06-27,GB,1,0-100,SHOPIFY,Free,0,0-100,GB,1,0-100,SHOPIFY,0,0-100
2021-06-27,US,320,100-1k,SHOPIFY,Pro,578,100-1k,US,320,100-1k,SHOPIFY,578,100-1k
2021-06-27,GB,0,0-100,SHOPIFY,Pro,1,0-100,GB,0,0-100,SHOPIFY,1,0-100
2021-06-27,GB,145,100-1k,SHOPIFY,Pro,151,100-1k,GB,145,100-1k,SHOPIFY,151,100-1k
2021-06-27,US,382,100-1k,SHOPIFY,Pro,163,100-1k,US,382,100-1k,SHOPIFY,163,100-1k
2021-06-27,RU,60,0-100,SHOPIFY,Pro,1109,1-10k,RU,60,0-100,SHOPIFY,1109,1-10k
2021-06-26,US,529,100-1k,SHOPIFY,SuperPro,764,100-1k,US,529,100-1k,SHOPIFY,764,100-1k
2021-06-26,HU,4,0-100,SHOPIFY,SuperPro,414,100-1k,HU,4,0-100,SHOPIFY,414,100-1k
2021-06-26,GR,56,0-100,SHOPIFY,Pro,227,100-1k,GR,56,0-100,SHOPIFY,227,100-1k
2021-06-26,US,0,0-100,SHOPIFY,Pro,64,0-100,US,0,0-100,SHOPIFY,64,0-100
2021-06-26,US,0,0-100,BIGCOMMERCE,Free,0,0-100,US,0,0-100,BIGCOMMERCE,0,0-100
2021-06-26,GB,85,0-100,SHOPIFY,Pro,3,0-100,GB,85,0-100,SHOPIFY,3,0-100
2021-06-26,US,8,0-100,SHOPIFY,Pro,236,100-1k,US,8,0-100,SHOPIFY,236,100-1k
2021-06-26,IL,8,0-100,SHOPIFY,Pro,107,100-1k,IL,8,0-100,SHOPIFY,107,100-1k
2021-06-26,US,0,0-100,SHOPIFY,Pro,463,100-1k,US,0,0-100,SHOPIFY,463,100-1k
2021-06-26,US,108,100-1k,SHOPIFY,Pro,117,100-1k,US,108,100-1k,SHOPIFY,117,100-1k
2021-06-26,US,2,0-100,SHOPIFY,Pro,16,0-100,US,2,0-100,SHOPIFY,16,0-100
2021-06-26,NULL,0,0-100,SHOPIFY,Free,76,0-100,NULL,0,0-100,SHOPIFY,76,0-100
2021-06-26,US,1,0-100,SHOPIFY,Free,194,100-1k,US,1,0-100,SHOPIFY,194,100-1k
2021-06-26,US,0,0-100,SHOPIFY,Free,46,0-100,US,0,0-100,SHOPIFY,46,0-100
2021-06-26,419,0,0-100,SHOPIFY,Free,3,0-100,419,0,0-100,SHOPIFY,3,0-100
2021-06-26,US,0,0-100,SHOPIFY,Free,11,0-100,US,0,0-100,SHOPIFY,11,0-100
2021-06-26,US,1,0-100,SHOPIFY,Free,139,100-1k,US,1,0-100,SHOPIFY,139,100-1k
2021-06-26,US,6,0-100,SHOPIFY,Pro,470,100-1k,US,6,0-100,SHOPIFY,470,100-1k
2021-06-26,US,0,0-100,SHOPIFY,Pro,180,100-1k,US,0,0-100,SHOPIFY,180,100-1k
2021-06-25,FR,1,0-100,SHOPIFY,Free,618,100-1k,FR,1,0-100,SHOPIFY,618,100-1k
2021-06-25,DE,0,0-100,SHOPIFY,Free,31,0-100,DE,0,0-100,SHOPIFY,31,0-100
2021-06-25,US,0,0-100,SHOPIFY,Free,111,100-1k,US,0,0-100,SHOPIFY,111,100-1k
2021-06-25,CA,3,0-100,SHOPIFY,Free,18,0-100,CA,3,0-100,SHOPIFY,18,0-100
2021-06-25,US,14,0-100,SHOPIFY,Pro,475,100-1k,US,14,0-100,SHOPIFY,475,100-1k
2021-06-25,US,2,0-100,SHOPIFY,Pro,391,100-1k,US,2,0-100,SHOPIFY,391,100-1k
2021-06-25,US,520,100-1k,SHOPIFY,Pro,56,0-100,US,520,100-1k,SHOPIFY,56,0-100
2021-06-25,CA,12,0-100,SHOPIFY,Pro,54,0-100,CA,12,0-100,SHOPIFY,54,0-100
2021-06-25,GB,581,100-1k,SHOPIFY,Pro,1327,1-10k,GB,581,100-1k,SHOPIFY,1327,1-10k
2021-06-25,US,44,0-100,SHOPIFY,Pro,468,100-1k,US,44,0-100,SHOPIFY,468,100-1k
2021-06-25,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-06-25,AU,220,100-1k,SHOPIFY,Pro,250,100-1k,AU,220,100-1k,SHOPIFY,250,100-1k
2021-06-25,US,0,0-100,SHOPIFY,Pro,27,0-100,US,0,0-100,SHOPIFY,27,0-100
2021-06-25,GB,75,0-100,SHOPIFY,Pro,247,100-1k,GB,75,0-100,SHOPIFY,247,100-1k
2021-06-25,BR,0,0-100,SHOPIFY,Pro,161,100-1k,BR,0,0-100,SHOPIFY,161,100-1k
2021-06-25,DE,7,0-100,SHOPIFY,Free,502,100-1k,DE,7,0-100,SHOPIFY,502,100-1k
2021-06-25,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-06-25,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-06-25,ZA,86,0-100,SHOPIFY,Free,45,0-100,ZA,86,0-100,SHOPIFY,45,0-100
2021-06-25,US,0,0-100,SHOPIFY,Free,2774,1-10k,US,0,0-100,SHOPIFY,2774,1-10k
2021-06-25,US,4,0-100,SHOPIFY,Free,28,0-100,US,4,0-100,SHOPIFY,28,0-100
2021-06-24,US,169,100-1k,SHOPIFY,Pro,13,0-100,US,169,100-1k,SHOPIFY,13,0-100
2021-06-24,US,0,0-100,SHOPIFY,Pro,271,100-1k,US,0,0-100,SHOPIFY,271,100-1k
2021-06-24,US,87,0-100,SHOPIFY,Free,1,0-100,US,87,0-100,SHOPIFY,1,0-100
2021-06-24,ZA,6,0-100,SHOPIFY,Pro,199,100-1k,ZA,6,0-100,SHOPIFY,199,100-1k
2021-06-24,US,336,100-1k,SHOPIFY,Pro,142,100-1k,US,336,100-1k,SHOPIFY,142,100-1k
2021-06-24,US,179,100-1k,SHOPIFY,Pro,62,0-100,US,179,100-1k,SHOPIFY,62,0-100
2021-06-24,US,166,100-1k,SHOPIFY,Pro,2018,1-10k,US,166,100-1k,SHOPIFY,2018,1-10k
2021-06-24,US,11,0-100,SHOPIFY,Pro,0,0-100,US,11,0-100,SHOPIFY,0,0-100
2021-06-24,GB,2,0-100,SHOPIFY,Free,42,0-100,GB,2,0-100,SHOPIFY,42,0-100
2021-06-24,US,0,0-100,SHOPIFY,Free,11,0-100,US,0,0-100,SHOPIFY,11,0-100
2021-06-24,US,147,100-1k,SHOPIFY,Pro,8011,1-10k,US,147,100-1k,SHOPIFY,8011,1-10k
2021-06-24,NULL,3,0-100,SHOPIFY,Pro,20,0-100,NULL,3,0-100,SHOPIFY,20,0-100
2021-06-24,US,3,0-100,SHOPIFY,Pro,61,0-100,US,3,0-100,SHOPIFY,61,0-100
2021-06-24,NULL,0,0-100,SHOPIFY,Free,189,100-1k,NULL,0,0-100,SHOPIFY,189,100-1k
2021-06-24,US,0,0-100,SHOPIFY,Free,338,100-1k,US,0,0-100,SHOPIFY,338,100-1k
2021-06-24,419,0,0-100,SHOPIFY,Free,90,0-100,419,0,0-100,SHOPIFY,90,0-100
2021-06-24,US,0,0-100,SHOPIFY,Free,45,0-100,US,0,0-100,SHOPIFY,45,0-100
2021-06-24,GR,1475,1-10k,SHOPIFY,SuperPro,255,100-1k,GR,1475,1-10k,SHOPIFY,255,100-1k
2021-06-24,GB,0,0-100,SHOPIFY,SuperPro,101,100-1k,GB,0,0-100,SHOPIFY,101,100-1k
